0 -0.0684287
0.0314 0.0564621
0.0628 0.12794
0.0942 0.0330315
0.1256 0.113661
0.157 0.0909217
0.1884 0.269144
0.2198 0.123712
0.2512 0.194717
0.2826 0.229345
0.314 0.317851
0.3454 0.368712
0.3768 0.290189
0.4082 0.342314
0.4396 0.441876
0.471 0.467358
0.5024 0.393372
0.5338 0.512578
0.5652 0.469779
0.5966 0.638755
0.628 0.496721
0.6594 0.653309
0.6908 0.540074
0.7222 0.6343
0.7536 0.673368
0.785 0.713508
0.8164 0.639499
0.8478 0.673497
0.8792 0.675245
0.9106 0.719663
0.942 0.859322
0.9734 0.753943
1.0048 0.832827
1.0362 0.877078
1.0676 0.808451
1.099 0.946169
1.1304 0.847775
1.1618 0.971969
1.1932 1.00129
1.2246 0.928684
1.256 0.910353
1.2874 0.924531
1.3188 0.870364
1.3502 0.877
1.3816 1.04131
1.413 0.991469
1.4444 1.00029
1.4758 0.969277
1.5072 1.08544
1.5386 0.936427
1.57 0.977365
1.6014 0.980629
1.6328 1.01342
1.6642 1.02842
1.6956 0.919177
1.727 1.00795
1.7584 0.894882
1.7898 0.916507
1.8212 0.95318
1.8526 0.961621
1.884 0.90931
1.9154 0.995957
1.9468 0.882642
1.9782 0.877235
2.0096 0.874032
2.041 0.849913
2.0724 0.937073
2.1038 0.864014
2.1352 0.930347
2.1666 0.846712
2.198 0.722251
2.2294 0.735731
2.2608 0.780162
2.2922 0.657024
2.3236 0.644613
2.355 0.651852
2.3864 0.77967
2.4178 0.563914
2.4492 0.622245
2.4806 0.515691
2.512 0.500387
2.5434 0.469841
2.5748 0.583094
2.6062 0.45202
2.6376 0.51139
2.669 0.357648
2.7004 0.330758
2.7318 0.480546
2.7632 0.441616
2.7946 0.245725
2.826 0.256825
2.8574 0.343042
2.8888 0.220165
2.9202 0.309793
2.9516 0.260414
2.983 0.177967
3.0144 0.0770304
3.0458 0.175693
3.0772 0.117277
3.1086 0.0892019
3.14 -0.0585617
3.1714 -0.0705195
3.2028 -0.132841
3.2342 -0.18713
3.2656 -0.0656466
3.297 -0.0932219
3.3284 -0.127419
3.3598 -0.139187
3.3912 -0.159657
3.4226 -0.315184
3.454 -0.228248
3.4854 -0.397148
3.5168 -0.304643
3.5482 -0.35334
3.5796 -0.441782
3.611 -0.480011
3.6424 -0.450491
3.6738 -0.525618
3.7052 -0.514252
3.7366 -0.63506
3.768 -0.515366
3.7994 -0.547804
3.8308 -0.601889
3.8622 -0.710607
3.8936 -0.768969
3.925 -0.784481
3.9564 -0.761356
3.9878 -0.838336
4.0192 -0.818124
4.0506 -0.80976
4.082 -0.814148
4.1134 -0.878383
4.1448 -0.75471
4.1762 -0.827501
4.2076 -0.816378
4.239 -0.803139
4.2704 -0.917143
4.3018 -0.861496
4.3332 -0.961876
4.3646 -0.896754
4.396 -0.932531
4.4274 -1.04354
4.4588 -1.02402
4.4902 -0.992776
4.5216 -1.02645
4.553 -0.979657
4.5844 -1.07711
4.6158 -1.03818
4.6472 -0.920675
4.6786 -0.925104
4.71 -0.976441
4.7414 -0.934257
4.7728 -0.917154
4.8042 -1.07511
4.8356 -1.07755
4.867 -0.946365
4.8984 -0.932629
4.9298 -0.951457
4.9612 -0.899601
4.9926 -0.995188
5.024 -0.888192
5.0554 -1.0121
5.0868 -0.939162
5.1182 -0.93078
5.1496 -0.953763
5.181 -0.887301
5.2124 -0.785671
5.2438 -0.794545
5.2752 -0.896715
5.3066 -0.888427
5.338 -0.89305
5.3694 -0.832051
5.4008 -0.79972
5.4322 -0.748718
5.4636 -0.752832
5.495 -0.764079
5.5264 -0.751546
5.5578 -0.724129
5.5892 -0.729797
5.6206 -0.690439
5.652 -0.552273
5.6834 -0.502294
5.7148 -0.514591
5.7462 -0.424321
5.7776 -0.495611
5.809 -0.542666
5.8404 -0.519752
5.8718 -0.387163
5.9032 -0.285214
5.9346 -0.379313
5.966 -0.31042
5.9974 -0.277038
6.0288 -0.163265
6.0602 -0.208747
6.0916 -0.222175
6.123 -0.192996
6.1544 -0.0761704
6.1858 -0.0167634
6.2172 -0.0815995
6.2486 -0.133535
6.28 -0.049294
